etapa,manzana,lote,ubicacion_casa,area_total,costo_terreno_m2,costo_construccion_m2,,modulo_m2,,,aplica_calle,aplica_parque,,,bono,,,,,,,,,,,,,,,,
PRIMERA,K,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,8,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,9,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,10,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,11,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,16,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,17,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442","S/ 81,442","S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,18,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,19,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,K,20,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,4230,"S/ 109,988","S/ 120,987",46545,"S/ 63,443","S/ 74,442",INICIAL DE 5000,"S/ 80,442","S/ 79,442","S/ 78,442","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,1,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,2,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,3,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,8,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,9,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,10,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,11,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,16,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,17,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,18,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,19,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,L,20,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,1,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,2,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,3,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,4,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,5,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,6,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,7,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,8,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,9,NORMAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952","S/ 77,952","S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,10,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,11,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,1058,,"S/ 106,815","S/ 117,497",46545,"S/ 60,270","S/ 70,952",INICIAL DE 5000,"S/ 76,952","S/ 75,952","S/ 74,952","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,12,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,13,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,14,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,15,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,16,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,17,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,18,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,19,NORMAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788","S/ 76,788","S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,M,20,ESPECIAL,70.2,600,1697,42120,37.5,63638,105758,,,"S/ 105,758","S/ 116,333",46545,"S/ 59,213","S/ 69,788",INICIAL DE 5000,"S/ 75,788","S/ 74,788","S/ 73,788","S/ 9,407","S/ 12,338",,,,,,,,
PRIMERA,N,1,ESPECIAL,192.76,600,1697,115656,37.5,63638,179294,1793,,"S/ 181,086","S/ 199,195",46545,"S/ 134,541","S/ 152,650",INICIAL DE 5000,"S/ 158,650","S/ 157,650","S/ 156,650","S/ 25,830","S/ 12,338",,,,,,,,
PRIMERA,N,9,ESPECIAL,192.78,600,1697,115668,37.5,63638,179306,1793,,"S/ 181,099","S/ 199,208",46545,"S/ 134,554","S/ 152,663",INICIAL DE 5000,"S/ 158,663","S/ 157,663","S/ 156,663","S/ 25,833","S/ 12,338",,,,,,,,
PRIMERA,A,1,ESPECIAL,90.25,600,1697,54150,81.75,138730,192880,1929,,"S/ 194,809","S/ 214,289",46545,"S/ 148,264","S/ 167,744",INICIAL DE 5000,"S/ 173,744","S/ 172,744","S/ 171,744","S/ 12,094","S/ 26,896",,,,,,,,
PRIMERA,A,2,ESPECIAL,90.16,600,1697,54096,81.75,138730,192826,1928,,"S/ 194,754","S/ 214,229",46545,"S/ 148,209","S/ 167,684",INICIAL DE 5000,"S/ 173,684","S/ 172,684","S/ 171,684","S/ 12,081","S/ 26,896",,,,,,,,
PRIMERA,A,3,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,4,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,5,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,6,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,7,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,8,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,9,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,10,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,11,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,12,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,13,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,14,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373","S/ 179,373","S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,15,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,16,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,17,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,18,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,19,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,20,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,21,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,22,ESPECIAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373",INICIAL DE 5000,"S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,23,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,7654,"S/ 199,016","S/ 218,918",46545,"S/ 152,471","S/ 172,373","S/ 179,373","S/ 178,373","S/ 177,373","S/ 176,373","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,24,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,25,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,26,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,27,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,28,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,29,NORMAL,87.72,600,1697,52632,81.75,138730,191362,,,"S/ 191,362","S/ 210,498",46545,"S/ 144,817","S/ 163,953","S/ 170,953","S/ 169,953","S/ 168,953","S/ 167,953","S/ 11,754","S/ 26,896",,,,,,,,
PRIMERA,A,30,ESPECIAL,90.25,600,1697,54150,81.75,138730,192880,1929,,"S/ 194,809","S/ 214,289",46545,"S/ 148,264","S/ 167,744",INICIAL DE 5000,"S/ 173,744","S/ 172,744","S/ 171,744","S/ 12,094","S/ 26,896",,,,,,,,
PRIMERA,A,31,ESPECIAL,90.16,600,1697,54096,81.75,138730,192826,1928,,"S/ 194,754","S/ 214,229",46545,"S/ 148,209","S/ 167,684",INICIAL DE 5000,"S/ 173,684","S/ 172,684","S/ 171,684","S/ 12,081","S/ 26,896",,,,,,,,
PRIMERA,B,1,ESPECIAL,78.08,600,1697,46848,81.75,138730,185578,,,"S/ 185,578","S/ 204,136",46545,"S/ 139,033","S/ 157,591",INICIAL DE 5000,"S/ 163,591","S/ 162,591","S/ 161,591","S/ 10,463","S/ 26,896",,,,,,,,
PRIMERA,B,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,5,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,6,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,B,10,ESPECIAL,78.11,600,1697,46866,81.75,138730,185596,1856,,"S/ 187,452","S/ 206,197",46545,"S/ 140,907","S/ 159,652",INICIAL DE 5000,"S/ 165,652","S/ 164,652","S/ 163,652","S/ 10,467","S/ 26,896",,,,,,,,
PRIMERA,B,11,NORMAL,78.02,600,1697,46812,81.75,138730,185542,,,"S/ 185,542","S/ 204,096",46545,"S/ 138,997","S/ 157,551","S/ 164,551","S/ 163,551","S/ 162,551","S/ 161,551","S/ 10,455","S/ 26,896",,,,,,,,
PRIMERA,C,1,ESPECIAL,96.18,600,1697,57708,81.75,138730,196438,,7858,"S/ 204,295","S/ 224,725",46545,"S/ 157,750","S/ 178,180",INICIAL DE 5000,"S/ 184,180","S/ 183,180","S/ 182,180","S/ 12,888","S/ 26,896",,,,,,,,
PRIMERA,C,2,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,C,3,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
